ts_ms,executable,reason,gross,cost,net,traded,pnl
1700000094500,True,ok,11.865361007369302,18.076553290925823,-6.211192283556521,False,0.0
1700000095000,True,ok,96.92337763699334,18.43622241457507,78.48715522241827,True,78.48715522241827
1700000095500,True,ok,47.995185649085215,18.22998648615692,29.765199162928294,True,29.765199162928294
1700000096000,True,ok,87.10460857001226,18.4081442057706,68.69646436424166,True,68.69646436424166
1700000096500,True,ok,87.73672117216938,18.409479678894733,69.32724149327464,True,69.32724149327464
1700000097000,True,ok,118.49850605820029,18.547451765649615,99.95105429255068,True,99.95105429255068
1700000097500,True,ok,112.74359459446987,18.52762426483743,94.21597032963244,True,94.21597032963244
1700000098000,True,ok,52.66407398523779,18.272780187119373,34.39129379811842,True,34.39129379811842
1700000098500,True,ok,67.75021702498498,18.345153340553065,49.40506368443191,True,49.40506368443191
1700000099000,True,ok,26.156812894805626,18.160889577903813,7.995923316901813,True,7.995923316901813
1700000099500,True,ok,136.11173594208776,18.649965220488905,117.46177072159885,True,117.46177072159885
1700000100000,True,ok,90.39801896125664,18.44179484312964,71.956224118127,True,71.956224118127
1700000100500,True,ok,125.75006064889976,18.602053892668668,107.1480067562311,True,107.1480067562311
1700000101000,True,ok,62.30424084368451,18.329300634916898,43.97494020876761,True,43.97494020876761
1700000101500,True,ok,-2.1228850650713866,18.05551144484473,-20.178396509916116,False,0.0
1700000102000,True,ok,131.0236455907484,18.64874300992798,112.37490258082042,True,112.37490258082042
1700000102500,True,ok,77.6380078853199,18.42715422881747,59.21085365650242,True,59.21085365650242
1700000103000,True,ok,79.11332706311214,18.425362994487266,60.68796406862487,True,60.68796406862487
1700000103500,True,ok,76.187895814282,18.400320185115387,57.78757562916661,True,57.78757562916661
1700000104000,True,ok,97.97984375006854,18.50145069890814,79.4783930511604,True,79.4783930511604
1700000104500,True,ok,93.81150545183846,18.475793295837573,75.33571215600088,True,75.33571215600088
1700000105000,True,ok,15.028293505507463,18.132750758438316,-3.104457252930853,False,0.0
1700000105500,True,ok,114.46114621892593,18.571642491735417,95.88950372719052,True,95.88950372719052
1700000106000,True,ok,54.43764005425237,18.29817759744154,36.13946245681083,True,36.13946245681083
1700000106500,True,ok,56.68439383579289,18.29262893301679,38.3917649027761,True,38.3917649027761
1700000107000,True,ok,138.01690919082785,18.648545857303144,119.3683633335247,True,119.3683633335247
1700000107500,True,ok,108.21342680927773,18.51883200694558,89.69459480233215,True,89.69459480233215
1700000108000,True,ok,61.46239245483184,18.31384633415514,43.1485461206767,True,43.1485461206767
1700000108500,True,ok,5.200470085183497,18.069198135236146,-12.868728050052649,False,0.0
1700000109000,True,ok,79.99643623051452,18.38854131711845,61.607894913396066,True,61.607894913396066
1700000109500,True,ok,93.83666676341272,18.437974306174436,75.39869245723828,True,75.39869245723828
1700000110000,True,ok,70.95848862846242,18.336802459068316,52.6216861693941,True,52.6216861693941
1700000110500,True,ok,27.762349997835827,18.1419842632707,9.620365734565127,True,9.620365734565127
1700000111000,True,ok,44.59748086145828,18.203014684618797,26.394466176839483,True,26.394466176839483
1700000111500,True,ok,27.47427855647902,18.132174194978216,9.342104361500805,True,9.342104361500805
1700000112000,True,ok,81.85039294330318,18.36834119119845,63.482051752104724,True,63.482051752104724
1700000112500,True,ok,104.15398315959465,18.46872564326871,85.68525751632593,True,85.68525751632593
1700000113000,True,ok,111.71561327067502,18.494562533398028,93.221050737277,True,93.221050737277
1700000113500,True,ok,46.69067109965226,18.206557216776503,28.48411388287576,True,28.48411388287576
1700000114000,True,ok,82.5362038735384,18.354973391301115,64.18123048223728,True,64.18123048223728
1700000114500,True,ok,94.27325128345774,18.399816428094876,75.87343485536286,True,75.87343485536286
1700000115000,True,ok,54.87664259811436,18.22967800134638,36.64696459676798,True,36.64696459676798
1700000115500,True,ok,68.22570384288929,18.282237972303882,49.943465870585406,True,49.943465870585406
1700000116000,True,ok,152.18610202054924,18.649971839425646,133.5361301811236,True,133.5361301811236
1700000116500,True,ok,81.32532628060062,18.344205622880974,62.98112065771964,True,62.98112065771964
1700000117000,True,ok,106.50592558288372,18.46858468692344,88.03734089596028,True,88.03734089596028
1700000117500,True,ok,57.699674373752714,18.245893548659307,39.4537808250934,True,39.4537808250934
1700000118000,True,ok,75.39397744325743,18.32937741483088,57.06460002842655,True,57.06460002842655
1700000118500,True,ok,10.491191543625064,18.046156703853224,-7.554965160228161,False,0.0
1700000119000,True,ok,72.81638424395851,18.31740236121684,54.498981882741674,True,54.498981882741674
1700000119500,True,ok,117.8656213968543,18.502603602389147,99.36301779446515,True,99.36301779446515
1700000120000,True,ok,151.306881295719,18.64494683951343,132.66193445620556,True,132.66193445620556
1700000120500,True,ok,118.02172229351117,18.505433374547533,99.51628891896364,True,99.51628891896364
1700000121000,True,ok,99.10813592609611,18.42275042466352,80.68538550143259,True,80.68538550143259
1700000121500,True,ok,75.7140038723378,18.321641888025383,57.392361984312416,True,57.392361984312416
1700000122000,True,ok,51.588326199119365,18.214231069835854,33.37409512928351,True,33.37409512928351
1700000122500,True,ok,67.92569775342645,18.293837744184618,49.631860009241834,True,49.631860009241834
1700000123000,True,ok,96.53020451988323,18.418086867891898,78.11211765199133,True,78.11211765199133
1700000123500,True,ok,44.66353371571313,18.176712204956797,26.486821510756332,True,26.486821510756332
1700000124000,True,ok,108.09555202040019,18.447764530983648,89.64778748941654,True,89.64778748941654
1700000124500,True,ok,37.29602151738072,18.125258352426133,19.17076316495459,True,19.17076316495459
1700000125000,True,ok,7.9765452522347005,17.973763955853013,-9.997218703618312,False,0.0
1700000125500,True,ok,36.2021633047716,18.093006684948627,18.109156619822976,True,18.109156619822976
1700000126000,True,ok,12.23413377054294,17.99793705505247,-5.763803284509532,False,0.0
1700000126500,True,ok,22.897631905736944,18.04521720476173,4.852414700975213,True,4.852414700975213
1700000127000,True,ok,115.26976392559618,18.4380830034469,96.83168092214927,True,96.83168092214927
1700000127500,True,ok,66.20032313154888,18.2173761825358,47.98294694901308,True,47.98294694901308
1700000128000,True,ok,81.53264276229356,18.293316424887013,63.23932633740655,True,63.23932633740655
1700000128500,True,ok,116.17620608699963,18.444970817046478,97.73123526995315,True,97.73123526995315
1700000129000,True,ok,119.98255852493912,18.461402536623652,101.52115598831547,True,101.52115598831547
1700000129500,True,ok,54.93211897513629,18.178262016381876,36.75385695875441,True,36.75385695875441
1700000130000,True,ok,122.57207835313193,18.47270617135729,104.09937218177464,True,104.09937218177464
1700000130500,True,ok,87.74705745998563,18.32715459314143,69.4199028668442,True,69.4199028668442
1700000131000,True,ok,73.6943498990604,18.269769701450656,55.42458019760974,True,55.42458019760974
1700000131500,True,ok,89.94589368358811,18.34218488834654,71.60370879524157,True,71.60370879524157
1700000132000,True,ok,21.00620360621224,18.03489407308549,2.9713095331267496,True,2.9713095331267496
1700000132500,True,ok,44.56964461848247,18.141081374589618,26.428563243892853,True,26.428563243892853
1700000133000,True,ok,69.52466950357893,18.244818948147504,51.27985055543143,True,51.27985055543143
1700000133500,True,ok,96.0699694351656,18.368071769677883,77.70189766548772,True,77.70189766548772
1700000134000,True,ok,59.689974087202245,18.202051179954026,41.48792290724822,True,41.48792290724822
1700000134500,True,ok,68.87040689826836,18.23932519308582,50.63108170518254,True,50.63108170518254
1700000135000,True,ok,109.32437069038406,18.415424169262312,90.90894652112175,True,90.90894652112175
1700000135500,True,ok,125.6028339905356,18.47616851592073,107.12666547461487,True,107.12666547461487
1700000136000,True,ok,101.86958175485051,18.385620292915657,83.48396146193485,True,83.48396146193485
1700000136500,True,ok,120.38321309889488,18.477286711447114,101.90592638744778,True,101.90592638744778
1700000137000,True,ok,58.618059887922755,18.204809616026708,40.41325027189605,True,40.41325027189605
1700000137500,True,ok,62.21217029000945,18.226346470508723,43.98582381950073,True,43.98582381950073
1700000138000,True,ok,85.36223276551937,18.329705456185067,67.0325273093343,True,67.0325273093343
1700000138500,True,ok,62.43073811425347,18.210946768540918,44.21979134571255,True,44.21979134571255
1700000139000,True,ok,54.90659655400668,18.179920077790317,36.72667647621637,True,36.72667647621637
1700000139500,True,ok,134.49977670670341,18.525672307525987,115.97410439917743,True,115.97410439917743
1700000140000,True,ok,66.19426618010993,18.229155726782995,47.96511045332694,True,47.96511045332694
1700000140500,True,ok,37.93536886693619,18.098594814325434,19.836774052610753,True,19.836774052610753
1700000141000,True,ok,91.50052926211674,18.329618547989746,73.17091071412699,True,73.17091071412699
1700000141500,True,ok,141.18889886684883,18.544237233726825,122.64466163312201,True,122.64466163312201
1700000142000,True,ok,76.5640516242388,18.27173206993506,58.292319554303745,True,58.292319554303745
1700000142500,True,ok,118.98350312397451,18.458915074325013,100.52458804964951,True,100.52458804964951
1700000143000,True,ok,57.47045380806503,18.191222978704133,39.2792308293609,True,39.2792308293609
1700000143500,True,ok,55.50410840224504,18.194036771535607,37.31007163070943,True,37.31007163070943
1700000144000,True,ok,48.07565786736268,18.15796663134883,29.917691236013848,True,29.917691236013848
1700000144500,True,ok,68.27305207087193,18.242651697541156,50.03040037333077,True,50.03040037333077
1700000145000,True,ok,141.16147627245755,18.546293859251527,122.61518241320601,True,122.61518241320601
1700000145500,True,ok,30.946935155106985,18.07829001831871,12.868645136788274,True,12.868645136788274
1700000146000,True,ok,134.02491184030396,18.533593894534835,115.49131794576913,True,115.49131794576913
1700000146500,True,ok,36.42608276053943,18.115722857656625,18.310359902882805,True,18.310359902882805
1700000147000,True,ok,65.09184219670215,18.245284214315483,46.84655798238666,True,46.84655798238666
1700000147500,True,ok,104.4462517627162,18.417390955279473,86.02886080743673,True,86.02886080743673
1700000148000,True,ok,96.90234885704558,18.386142241885768,78.51620661515982,True,78.51620661515982
1700000148500,True,ok,84.05247051007382,18.328619307500286,65.72385120257353,True,65.72385120257353
1700000149000,True,ok,12.822796852921329,18.01707539580971,-5.19427854288838,False,0.0
1700000149500,True,ok,87.01309369332103,18.34023638617795,68.67285730714308,True,68.67285730714308
1700000150000,True,ok,36.027436184650014,18.12929883101323,17.898137353636784,True,17.898137353636784
1700000150500,True,ok,168.58441672692152,18.710500688117296,149.87391603880423,True,149.87391603880423
1700000151000,True,ok,65.7925028189261,18.262721493666902,47.529781325259194,True,47.529781325259194
1700000151500,True,ok,80.61568719503157,18.32320672806836,62.29248046696321,True,62.29248046696321
1700000152000,True,ok,31.33483903472552,18.10401851191659,13.23082052280893,True,13.23082052280893
1700000152500,True,ok,55.965819048707544,18.222989448463142,37.742829600244406,True,37.742829600244406
1700000153000,True,ok,26.070986102420648,18.096328534933033,7.974657567487615,True,7.974657567487615
1700000153500,True,ok,109.9822017763313,18.46201167301106,91.52019010332023,True,91.52019010332023
1700000154000,True,ok,63.99795444119809,18.2598159427205,45.73813849847759,True,45.73813849847759
1700000154500,True,ok,94.4931522160955,18.383656913184215,76.10949530291128,True,76.10949530291128
1700000155000,True,ok,48.37022100537388,18.182972037171584,30.187248968202294,True,30.187248968202294
